IncidentId,OrgId,IncidentGrade,nb_alerts,nb_evidences,top_alert_title,top_category,top_detector,mitre_techniques,first_seen,last_seen,sample_ip,sample_sha256,sample_device_id,sample_device,sample_account,os_family,max_suspicion,country,last_verdict,threat_family,os_version_sample,antispam_direction,action_grouped,top_action_granular,nb_categories,nb_detectors,nb_entity_types,nb_unique_ips,nb_unique_devices,nb_unique_accounts,has_ip,has_account,has_device,has_file,has_email,has_impacted_entity,nb_impacted_entities,has_registry_activity,has_oauth_app,has_url,has_cloud_resource,nb_action_types,incident_duration_minutes,hour_of_day,day_of_week,is_weekend,is_business_hours,is_after_midnight,alerts_per_min,nb_multi_entity_score,multi_entity,nb_mitre_techniques,max_suspicion_num,os_eol,is_outbound_spam
442958,48,BenignPositive,2,3,72,SuspiciousActivity,5,,2024-06-03 13:17:05+00:00,2024-06-03 13:17:05+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,0,0,1,0,2.0,2,1,0,0.0,0,0
442965,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 14:07:19+00:00,2024-06-03 14:07:19+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,14,0,0,1,0,3.0,0,0,0,0.0,0,0
442972,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 13:16:46+00:00,2024-06-03 13:16:46+00:00,360606,138268,98799,153085,151908,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,0,0,1,0,3.0,0,0,0,0.0,0,0
442996,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 12:14:14+00:00,2024-06-03 12:14:14+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,12,0,0,1,0,3.0,0,0,0,0.0,0,0
443061,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 19:11:31+00:00,2024-06-03 19:11:31+00:00,360606,86332,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,19,0,0,0,0,3.0,0,0,0,0.0,0,0
443085,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 15:49:15+00:00,2024-06-03 15:49:15+00:00,360606,138268,98799,153085,387794,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,0,0,1,0,3.0,0,0,0,0.0,0,0
443088,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 17:55:30+00:00,2024-06-03 17:55:30+00:00,360606,138268,98799,153085,117894,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,17,0,0,1,0,3.0,0,0,0,0.0,0,0
443092,754,BenignPositive,3,3,9,InitialAccess,11,T1566,2024-06-05 20:17:35+00:00,2024-06-05 20:17:35+00:00,360606,138268,98799,153085,237989,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,20,2,0,0,0,3.0,0,0,1,0.0,0,0
443102,48,BenignPositive,2,3,45,Execution,9,,2024-06-03 09:26:48+00:00,2024-06-03 09:26:48+00:00,360606,138268,98799,153085,365367,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,9,0,0,1,0,2.0,1,0,0,0.0,0,0
443120,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 13:38:29+00:00,2024-06-03 13:38:29+00:00,360606,138268,98799,153085,15135,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,0,0,1,0,3.0,0,0,0,0.0,0,0
443123,48,BenignPositive,3,3,802,SuspiciousActivity,81,,2024-06-03 20:45:37+00:00,2024-06-03 20:45:37+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,20,0,0,0,0,3.0,0,0,0,0.0,0,0
443131,48,BenignPositive,2,3,72,SuspiciousActivity,5,,2024-06-03 15:34:36+00:00,2024-06-03 15:34:36+00:00,330356,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,0,0,1,0,2.0,2,1,0,0.0,0,0
443150,48,BenignPositive,2,3,45,Execution,9,,2024-06-03 14:40:51+00:00,2024-06-03 14:40:51+00:00,360606,133866,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,14,0,0,1,0,2.0,0,0,0,0.0,0,0
443181,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 19:18:34+00:00,2024-06-03 19:18:34+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,19,0,0,0,0,3.0,0,0,0,0.0,0,0
443191,48,BenignPositive,3,3,11,InitialAccess,13,T1566,2024-06-03 10:50:07+00:00,2024-06-03 10:50:07+00:00,360606,138268,98799,153085,45644,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,10,0,0,1,0,3.0,0,0,1,0.0,0,0
443212,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 12:05:18+00:00,2024-06-03 12:05:18+00:00,360606,47566,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,12,0,0,1,0,3.0,0,0,0,0.0,0,0
443235,48,BenignPositive,3,3,863,InitialAccess,645,,2024-06-03 21:35:29+00:00,2024-06-03 21:35:29+00:00,360606,138268,98799,153085,270,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,21,0,0,0,0,3.0,0,0,0,0.0,0,0
443253,48,BenignPositive,3,3,22,InitialAccess,33,,2024-06-03 14:53:10+00:00,2024-06-03 14:53:10+00:00,360606,138268,98799,153085,128362,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,14,0,0,1,0,3.0,0,0,0,0.0,0,0
443286,48,BenignPositive,3,3,450,Execution,9,,2024-06-03 18:48:02+00:00,2024-06-03 18:48:02+00:00,360606,10421,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,0,0,1,0,3.0,0,0,0,0.0,0,0
443294,48,BenignPositive,2,3,45,Execution,9,,2024-06-03 17:13:25+00:00,2024-06-03 17:13:25+00:00,360606,66932,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,17,0,0,1,0,2.0,1,0,0,0.0,0,0
443303,948,TruePositive,2,3,185,Execution,9,,2024-06-10 07:54:18+00:00,2024-06-10 07:54:18+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,7,0,0,0,0,2.0,0,0,0,0.0,0,0
443305,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 18:49:49+00:00,2024-06-03 18:49:49+00:00,360606,20074,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,0,0,1,0,3.0,0,0,0,0.0,0,0
443335,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 15:44:55+00:00,2024-06-03 15:44:55+00:00,360606,59408,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,0,0,1,0,3.0,0,0,0,0.0,0,0
443371,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 13:47:13+00:00,2024-06-03 13:47:13+00:00,360606,138268,98799,153085,286999,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,0,0,1,0,3.0,0,0,0,0.0,0,0
443400,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 17:50:45+00:00,2024-06-03 17:50:45+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,17,0,0,1,0,3.0,0,0,0,0.0,0,0
443404,48,BenignPositive,3,3,160,SuspiciousActivity,81,,2024-06-03 13:40:31+00:00,2024-06-03 13:40:31+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,0,0,1,0,3.0,0,0,0,0.0,0,0
443454,48,BenignPositive,3,3,802,SuspiciousActivity,81,,2024-06-03 19:15:29+00:00,2024-06-03 19:15:29+00:00,360606,138268,98799,153085,1424,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,19,0,0,0,0,3.0,0,0,0,0.0,0,0
443472,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 17:51:13+00:00,2024-06-03 17:51:13+00:00,360606,138268,98799,153085,44943,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,17,0,0,1,0,3.0,0,0,0,0.0,0,0
443512,48,BenignPositive,3,3,160,SuspiciousActivity,81,,2024-06-03 15:24:37+00:00,2024-06-03 15:24:37+00:00,360606,138268,98799,153085,13784,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,0,0,1,0,3.0,0,0,0,0.0,0,0
443517,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 20:13:06+00:00,2024-06-03 20:13:06+00:00,360606,138268,98799,153085,10039,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,20,0,0,0,0,3.0,0,0,0,0.0,0,0
443527,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 13:07:13+00:00,2024-06-03 13:07:13+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,0,0,1,0,3.0,0,0,0,0.0,0,0
443544,48,BenignPositive,3,3,450,Execution,9,,2024-06-03 19:16:42+00:00,2024-06-03 19:16:42+00:00,360606,10421,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,19,0,0,0,0,3.0,0,0,0,0.0,0,0
443571,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 17:18:36+00:00,2024-06-03 17:18:36+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,17,0,0,1,0,3.0,0,0,0,0.0,0,0
443577,754,BenignPositive,3,3,9,InitialAccess,11,T1566,2024-06-07 12:49:27+00:00,2024-06-07 12:49:27+00:00,360606,138268,98799,153085,163254,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,12,4,0,1,0,3.0,0,0,1,0.0,0,0
443588,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 16:36:56+00:00,2024-06-03 16:36:56+00:00,360606,138268,98799,153085,32944,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,0,0,1,0,3.0,0,0,0,0.0,0,0
443590,48,BenignPositive,2,3,45,Execution,9,,2024-06-03 20:53:26+00:00,2024-06-03 20:53:26+00:00,360606,138268,98799,153085,7780,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,20,0,0,0,0,2.0,1,0,0,0.0,0,0
443607,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 18:53:02+00:00,2024-06-03 18:53:02+00:00,360606,138268,98799,153085,7420,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,0,0,1,0,3.0,0,0,0,0.0,0,0
443628,48,BenignPositive,3,3,802,SuspiciousActivity,81,,2024-06-04 01:01:45+00:00,2024-06-04 01:01:45+00:00,1545,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,1,1,0,0,1,3.0,0,0,0,0.0,0,0
443666,48,BenignPositive,3,3,450,Execution,9,,2024-06-03 19:07:06+00:00,2024-06-03 19:07:06+00:00,360606,56641,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,19,0,0,0,0,3.0,0,0,0,0.0,0,0
443671,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 16:42:23+00:00,2024-06-03 16:42:23+00:00,267747,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,0,0,1,0,3.0,0,0,0,0.0,0,0
443678,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 17:36:57+00:00,2024-06-03 17:36:57+00:00,360606,138268,98799,153085,636,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,17,0,0,1,0,3.0,0,0,0,0.0,0,0
443697,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 17:42:43+00:00,2024-06-03 17:42:43+00:00,360606,138268,98799,153085,274928,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,17,0,0,1,0,3.0,0,0,0,0.0,0,0
443704,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 18:23:19+00:00,2024-06-03 18:23:19+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,0,0,1,0,3.0,0,0,0,0.0,0,0
443752,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 19:49:01+00:00,2024-06-03 19:49:01+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,19,0,0,0,0,3.0,0,0,0,0.0,0,0
443764,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 16:34:44+00:00,2024-06-03 16:34:44+00:00,360606,138268,98799,153085,4467,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,0,0,1,0,3.0,0,0,0,0.0,0,0
443766,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 20:16:51+00:00,2024-06-03 20:16:51+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,20,0,0,0,0,3.0,0,0,0,0.0,0,0
443796,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 16:13:59+00:00,2024-06-03 16:13:59+00:00,128098,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,0,0,1,0,3.0,0,0,0,0.0,0,0
443839,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 22:14:11+00:00,2024-06-03 22:14:11+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,22,0,0,0,0,3.0,0,0,0,0.0,0,0
443850,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-03 22:36:56+00:00,2024-06-03 22:36:56+00:00,360606,138268,98799,153085,198588,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,22,0,0,0,0,3.0,0,0,0,0.0,0,0
443869,48,BenignPositive,3,3,45,Execution,9,,2024-06-03 21:53:32+00:00,2024-06-03 21:53:32+00:00,360606,134560,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,21,0,0,0,0,3.0,0,0,0,0.0,0,0
443914,48,BenignPositive,2,3,72,SuspiciousActivity,5,,2024-06-03 22:22:05+00:00,2024-06-03 22:22:05+00:00,92587,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,22,0,0,0,0,2.0,2,1,0,0.0,0,0
443951,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 05:06:03+00:00,2024-06-04 05:06:03+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,5,1,0,0,1,3.0,0,0,0,0.0,0,0
443980,48,BenignPositive,3,3,246,SuspiciousActivity,81,,2024-06-04 01:10:49+00:00,2024-06-04 01:10:49+00:00,360606,138268,98799,153085,84633,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,1,1,0,0,1,3.0,0,0,0,0.0,0,0
443992,48,BenignPositive,2,3,72,SuspiciousActivity,5,,2024-06-03 23:20:41+00:00,2024-06-03 23:20:41+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,23,0,0,0,0,2.0,1,0,0,0.0,0,0
443997,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 05:52:21+00:00,2024-06-04 05:52:21+00:00,360606,138268,98799,153085,148615,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,5,1,0,0,1,3.0,0,0,0,0.0,0,0
444041,48,BenignPositive,3,3,80,SuspiciousActivity,5,,2024-06-04 06:27:12+00:00,2024-06-04 06:27:12+00:00,30031,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,6,1,0,0,0,3.0,0,0,0,0.0,0,0
444062,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 09:48:43+00:00,2024-06-04 09:48:43+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,9,1,0,1,0,3.0,0,0,0,0.0,0,0
444073,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 11:41:32+00:00,2024-06-04 11:41:32+00:00,329406,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,11,1,0,1,0,3.0,0,0,0,0.0,0,0
444131,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 06:40:19+00:00,2024-06-04 06:40:19+00:00,2633,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,6,1,0,0,0,3.0,0,0,0,0.0,0,0
444137,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 07:17:33+00:00,2024-06-04 07:17:33+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,7,1,0,0,0,3.0,0,0,0,0.0,0,0
444159,48,BenignPositive,2,3,45,Execution,9,,2024-06-04 13:35:36+00:00,2024-06-04 13:35:36+00:00,360606,138268,98799,153085,257,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,13,1,0,1,0,2.0,1,0,0,0.0,0,0
444164,48,BenignPositive,2,3,45,Execution,9,,2024-06-04 06:39:57+00:00,2024-06-04 06:39:57+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,6,1,0,0,0,2.0,0,0,0,0.0,0,0
444179,48,BenignPositive,3,3,160,SuspiciousActivity,81,,2024-06-04 14:19:46+00:00,2024-06-04 14:19:46+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,14,1,0,1,0,3.0,0,0,0,0.0,0,0
444198,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 08:25:34+00:00,2024-06-04 08:25:34+00:00,360606,63519,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,8,1,0,1,0,3.0,0,0,0,0.0,0,0
444199,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 08:43:54+00:00,2024-06-04 08:43:54+00:00,360606,66870,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,8,1,0,1,0,3.0,0,0,0,0.0,0,0
444201,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 15:45:23+00:00,2024-06-04 15:45:23+00:00,360606,138268,98799,153085,257,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,1,0,1,0,3.0,0,0,0,0.0,0,0
444206,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 09:36:56+00:00,2024-06-04 09:36:56+00:00,360606,138268,98799,153085,257,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,9,1,0,1,0,3.0,0,0,0,0.0,0,0
444239,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 15:59:08+00:00,2024-06-04 15:59:08+00:00,360606,138268,98799,153085,1804,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,1,0,1,0,3.0,0,0,0,0.0,0,0
444254,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 09:31:30+00:00,2024-06-04 09:31:30+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,9,1,0,1,0,3.0,0,0,0,0.0,0,0
444259,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 17:40:24+00:00,2024-06-04 17:40:24+00:00,360606,120644,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,17,1,0,1,0,3.0,0,0,0,0.0,0,0
444299,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 13:41:32+00:00,2024-06-04 13:41:32+00:00,360606,22624,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,1,0,1,0,3.0,0,0,0,0.0,0,0
444325,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 11:19:04+00:00,2024-06-04 11:19:04+00:00,360606,138268,98799,153085,257,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,11,1,0,1,0,3.0,0,0,0,0.0,0,0
444360,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 08:30:09+00:00,2024-06-04 08:30:09+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,8,1,0,1,0,3.0,0,0,0,0.0,0,0
444426,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 16:44:44+00:00,2024-06-04 16:44:44+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,1,0,1,0,3.0,0,0,0,0.0,0,0
444474,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 10:13:18+00:00,2024-06-04 10:13:18+00:00,360606,50306,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,10,1,0,1,0,3.0,0,0,0,0.0,0,0
444480,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 15:54:36+00:00,2024-06-04 15:54:36+00:00,33629,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,1,0,1,0,3.0,0,0,0,0.0,0,0
444501,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 15:53:09+00:00,2024-06-04 15:53:09+00:00,360606,138268,98799,153085,879,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,1,0,1,0,3.0,0,0,0,0.0,0,0
444527,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 18:08:53+00:00,2024-06-04 18:08:53+00:00,360606,36317,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,1,0,1,0,3.0,0,0,0,0.0,0,0
444533,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 16:12:39+00:00,2024-06-04 16:12:39+00:00,360606,50451,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,1,0,1,0,3.0,0,0,0,0.0,0,0
444554,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 10:34:49+00:00,2024-06-04 10:34:49+00:00,65328,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,10,1,0,1,0,3.0,0,0,0,0.0,0,0
444557,48,BenignPositive,3,3,72,SuspiciousActivity,5,,2024-06-04 13:44:17+00:00,2024-06-04 13:44:17+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,1,0,1,0,3.0,0,0,0,0.0,0,0
444609,48,BenignPositive,2,3,220,SuspiciousActivity,5,,2024-06-04 18:41:51+00:00,2024-06-04 18:41:51+00:00,360606,138268,98799,153085,346,5,,242,,,66,,,,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,1,0,1,0,2.0,1,0,0,0.0,0,0
444626,48,BenignPositive,2,3,45,Execution,9,,2024-06-04 13:17:13+00:00,2024-06-04 13:17:13+00:00,360606,138268,98799,153085,31522,5,,242,,,66,,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,1,0,1,0,2.0,0,0,0,0.0,0,0
444666,48,BenignPositive,3,3,863,InitialAccess,645,,2024-06-04 16:45:24+00:00,2024-06-04 16:45:24+00:00,360606,138268,98799,153085,270,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,16,1,0,1,0,3.0,0,0,0,0.0,0,0
444689,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 20:33:28+00:00,2024-06-04 20:33:28+00:00,360606,138268,98799,153085,187335,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,20,1,0,0,0,3.0,0,0,0,0.0,0,0
444726,48,BenignPositive,3,3,863,InitialAccess,645,,2024-06-04 14:54:09+00:00,2024-06-04 14:54:09+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,14,1,0,1,0,3.0,0,0,0,0.0,0,0
444745,48,BenignPositive,3,3,45,Execution,9,,2024-06-04 14:39:51+00:00,2024-06-04 14:39:51+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,14,1,0,1,0,3.0,0,0,0,0.0,0,0
